,loss,accuracy,val_loss,val_accuracy
0,114.63101196289062,0.30381470918655396,1.505871295928955,0.3855585753917694
1,1.2182083129882812,0.5412125587463379,1.4218076467514038,0.47820162773132324
2,0.7714493870735168,0.7356948256492615,1.4503190517425537,0.46321526169776917
3,0.48793062567710876,0.8440054655075073,1.783746600151062,0.4400545060634613
4,0.2757663428783417,0.916893720626831,1.979418396949768,0.4972752034664154
